EM_EVENTPROBABILITY,age,EM_CLASSIFICATION,base_monthly_rate_phone,EM_PROBABILITY,data_consumption,phone_balance,phone_price,time_since_complaints,time_since_technical_problems,total_complaints,total_data_consumption,total_technical_problems,total_text_consumption,total_voice_consumption,voice_consumption,promo,workphone,base_monthly_rate_plan,data,plan_type,P_churn_in_12False,P_churn_in_12True,I_churn_in_12,_WARN_,family_id,period_id,id,active,text_consumption,technical_problem,complaints,total_voice_overage_fees,total_data_overage_fees,total_overage_fees,time_since_voice_overage,time_since_data_overage,time_since_overage,gender,unlimited_voice,voice_minutes,unlimited_text,churn_in_12,unique_id
0.062577325,30,FALSE,29.126,0.937422675,0.861,427.185,776.7,6,2,2,14.571,2,5475,650.548,69.871,FALSE,TRUE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10756,96,16138,TRUE,403,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16138_10756_96
0.182072473,48,FALSE,0,0.817927527,1.951,0,           .,4,5,2,18.885,1,3485,1452.101,114.099,FALSE,FALSE,43.1,3,bring,0.817927527,0.182072473,FALSE,M,10756,96,16139,TRUE,255,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16139_10756_96
0.062839013,30,FALSE,20.179,0.937160987,2.602,449.696,691.84,5,2,2,32.798,4,9224,282.377,23.583,FALSE,FALSE,48.5,5,rent,0.937160987,0.062839013,FALSE,,10757,96,16140,TRUE,720,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16140_10757_96
0.062577325,45,FALSE,12.048,0.937422675,0.732,433.718,578.29,6,6,3,10.974,1,2123,407.603,27.041,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10757,96,16141,TRUE,158,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16141_10757_96
0.182438047,28,FALSE,0,0.817561953,0,0,           .,0,7,2,0,2,5,1070.729,54.236,FALSE,FALSE,35,0,bring,0.817561953,0.182438047,FALSE,M,10758,96,16142,TRUE,0,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16142_10758_96
0.053948638,29,FALSE,34.547,0.946051362,0.687,769.912,1184.48,0,0,1,9.066,2,3470,1445.97,100.634,FALSE,TRUE,43.1,3,rent,0.946051362,0.053948638,FALSE,,10759,96,16143,TRUE,297,1,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16143_10759_96
0.181927166,60,FALSE,0,0.818072835,0.309,0,           .,0,5,2,4.428,2,564,2132.63,142.674,FALSE,FALSE,37.7,1,bring,0.818072835,0.181927166,FALSE,M,10760,96,16144,TRUE,45,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16144_10760_96
0.062548425,58,FALSE,21.002,0.937451575,0.846,468.052,720.08,3,3,1,9.561,3,1063,1908.298,146.206,FALSE,FALSE,40.4,2,rent,0.937451575,0.062548425,FALSE,,10760,96,16145,TRUE,83,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16145_10760_96
0.062577325,51,FALSE,30.397,0.937422675,1.011,445.824,810.59,2,1,2,15.084,1,1709,2086.097,201.146,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10761,96,16146,TRUE,132,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16146_10761_96
0.059789426,46,FALSE,18.376,0.940210574,2.059,661.522,882.03,5,3,2,38.582,2,6510,1109.258,98.42,FALSE,FALSE,48.5,5,rent,0.940210574,0.059789426,FALSE,,10761,96,16147,TRUE,623,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16147_10761_96
0.069766689,56,FALSE,22.149,0.930233311,0.687,324.852,590.64,0,2,5,9.45,6,2121,1825.111,179.644,FALSE,FALSE,40.4,2,rent,0.930233311,0.069766689,FALSE,,10761,96,16148,TRUE,125,0,2,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16148_10761_96
0.054773948,31,FALSE,20.236,0.945226052,1.562,728.512,971.35,1,0,3,21.119,4,4593,1051.853,54.539,FALSE,FALSE,48.5,5,rent,0.945226052,0.054773948,FALSE,,10762,96,16149,TRUE,267,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16149_10762_96
0.184968954,54,FALSE,0,0.815031046,1.714,0,           .,2,2,3,24.908,4,3742,1842.94,159.521,FALSE,FALSE,48.5,5,bring,0.815031046,0.184968954,FALSE,M,10762,96,16150,TRUE,268,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16150_10762_96
0.054716897,18,FALSE,21.874,0.945283103,0.922,787.463,1049.95,1,12,4,16.604,1,1674,337.887,27.935,FALSE,FALSE,43.1,3,rent,0.945283103,0.054716897,FALSE,,10763,96,16151,TRUE,109,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16151_10763_96
0.048867987,45,FALSE,14.632,0.951132013,1.118,326.092,501.68,           .,1,0,12.472,7,2103,1580.235,141.221,TRUE,FALSE,40.4,2,rent,0.951132013,0.048867987,FALSE,M,10764,96,16152,TRUE,221,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16152_10764_96
0.058812282,20,FALSE,31.167,0.941187718,0,694.59,1068.6,0,5,3,0,2,7,632.703,34.846,TRUE,FALSE,35,0,rent,0.941187718,0.058812282,FALSE,,10764,96,16153,TRUE,0,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16153_10764_96
0.182266658,60,FALSE,0,0.817733342,0,0,           .,6,2,2,0,2,10,0,0,FALSE,FALSE,13,0,bring,0.817733342,0.182266658,FALSE,M,10765,96,16154,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,FALSE,100,1,TRUE,16154_10765_96
0.062071499,28,FALSE,35.534,0.937928502,0.899,521.158,947.56,4,6,2,11.775,2,1650,490.531,31.422,FALSE,FALSE,43.1,3,rent,0.937928502,0.062071499,FALSE,,10766,96,16155,TRUE,135,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16155_10766_96
0.07751062,61,FALSE,10.556,0.92248938,0,235.254,361.93,6,4,3,0,3,9,0,0,FALSE,FALSE,13,0,rent,0.92248938,0.07751062,FALSE,,10766,96,16156,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,FALSE,100,1,FALSE,16156_10766_96
0.077142818,64,FALSE,6.004,0.922857182,0,216.15,288.2,2,8,4,0,4,7,2349.138,222.989,FALSE,FALSE,35,0,rent,0.922857182,0.077142818,FALSE,,10767,96,16157,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16157_10767_96
0.051367364,44,FALSE,28.289,0.948632636,2.431,509.202,848.67,0,           .,2,43.974,0,7606,997.365,76.833,FALSE,FALSE,59.3,9,rent,0.948632636,0.051367364,FALSE,M,10767,96,16158,TRUE,463,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16158_10767_96
0.051244822,18,FALSE,42.923,0.948755178,1.191,515.075,1030.15,           .,1,0,19.802,3,2911,453.78,33.707,FALSE,FALSE,43.1,3,rent,0.948755178,0.051244822,FALSE,M,10768,96,16159,TRUE,234,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16159_10768_96
0.061840009,50,FALSE,16.093,0.938159991,1.281,579.338,772.45,0,5,3,20.34,3,3656,942.927,43.709,FALSE,FALSE,48.5,5,rent,0.938159991,0.061840009,FALSE,,10768,96,16160,TRUE,239,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16160_10768_96
0.098917581,72,FALSE,3.954,0.901082419,0,142.358,189.81,6,9,3,0,1,0,3526.124,233.399,FALSE,FALSE,35,0,rent,0.901082419,0.098917581,FALSE,,10769,96,16161,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16161_10769_96
0.062839013,53,FALSE,25.908,0.937160987,1.097,310.89,621.78,2,2,3,12.026,3,5528,1912.034,113.011,FALSE,TRUE,43.1,3,rent,0.937160987,0.062839013,FALSE,,10770,96,16162,TRUE,439,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16162_10770_96
0.063112373,41,FALSE,26.811,0.936887628,1.772,393.222,714.95,0,8,5,21.948,2,5463,1270.535,95.497,FALSE,FALSE,48.5,5,rent,0.936887628,0.063112373,FALSE,,10770,96,16163,TRUE,164,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16163_10770_96
0.06792331,45,FALSE,14.936,0.93207669,2.278,537.698,716.93,3,0,1,34.455,6,3963,1270.638,73.557,FALSE,FALSE,53.9,7,rent,0.93207669,0.06792331,FALSE,,10771,96,16164,TRUE,218,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16164_10771_96
0.063520352,56,FALSE,15.555,0.936479648,0,279.984,466.64,1,5,5,0,2,0,1664.756,156.087,FALSE,FALSE,35,0,rent,0.936479648,0.063520352,FALSE,,10771,96,16165,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16165_10771_96
0.090493891,73,FALSE,7.672,0.909506109,0,112.519,204.58,4,9,4,0,1,0,0,0,FALSE,FALSE,11.5,0,rent,0.909506109,0.090493891,FALSE,,10772,96,16166,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,FALSE,50,1,FALSE,16166_10772_96
0.062839013,51,FALSE,20.06,0.937160987,1.168,447.057,687.78,1,1,3,14.07,3,1268,2252.895,125.79,FALSE,FALSE,40.4,2,rent,0.937160987,0.062839013,FALSE,,10773,96,16167,TRUE,108,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16167_10773_96
0.062839013,62,FALSE,21.404,0.937160987,0.586,385.272,642.12,6,3,3,9.598,3,1220,2940.656,208.138,FALSE,FALSE,40.4,2,rent,0.937160987,0.062839013,FALSE,,10774,96,16168,TRUE,94,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16168_10774_96
0.187790069,54,FALSE,0,0.812209931,0.693,0,           .,4,8,4,12.42,2,2764,1291.274,108.021,FALSE,FALSE,43.1,3,bring,0.812209931,0.187790069,FALSE,M,10775,96,16169,TRUE,217,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16169_10775_96
0.066776856,58,FALSE,18.644,0.933223144,0,335.592,559.32,2,0,6,0,2,0,1401.226,119.6,FALSE,FALSE,35,0,rent,0.933223144,0.066776856,FALSE,,10775,96,16170,TRUE,0,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16170_10775_96
0.051010781,47,FALSE,19.751,0.948989219,0.75,440.167,677.18,           .,4,0,16.148,1,2409,1716.006,154.668,TRUE,FALSE,43.1,3,rent,0.948989219,0.051010781,FALSE,M,10776,96,16171,TRUE,146,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16171_10776_96
0.190572959,47,FALSE,0,0.809427041,2.493,0,           .,0,0,5,34.438,1,5260,900.089,69.784,FALSE,FALSE,48.5,5,bring,0.809427041,0.190572959,FALSE,M,10777,96,16172,TRUE,502,1,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16172_10777_96
0.062071499,24,FALSE,23.722,0.937928502,2.079,528.671,813.34,7,11,1,34.214,1,9289,0,0,FALSE,FALSE,48.5,5,rent,0.937928502,0.062071499,FALSE,,10777,96,16173,TRUE,753,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16173_10777_96
0.189991132,43,FALSE,0,0.810008868,2.458,0,           .,1,12,5,29.176,1,7288,572.767,43.256,FALSE,FALSE,48.5,5,bring,0.810008868,0.189991132,FALSE,M,10778,96,16174,TRUE,548,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16174_10778_96
0.063482328,52,FALSE,23.091,0.936517672,1.094,415.632,692.72,6,0,1,14.095,5,3647,1965.699,139.725,FALSE,FALSE,48.5,5,rent,0.936517672,0.063482328,FALSE,,10778,96,16175,TRUE,259,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16175_10778_96
0.063482328,45,FALSE,33.251,0.936517672,1.187,399.015,798.03,8,0,2,15.613,5,6222,588.727,17.371,FALSE,TRUE,43.1,3,rent,0.936517672,0.063482328,FALSE,,10779,96,16176,TRUE,495,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16176_10779_96
0.183678371,41,FALSE,0,0.816321629,1.078,0,           .,6,0,3,13.659,2,2934,1603.471,127.559,FALSE,FALSE,43.1,3,bring,0.816321629,0.183678371,FALSE,M,10780,96,16177,TRUE,328,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16177_10780_96
0.183338879,46,FALSE,0,0.816661122,1.51,0,           .,3,2,3,24.086,1,5127,1785.302,139.191,FALSE,FALSE,48.5,5,bring,0.816661122,0.183338879,FALSE,M,10781,96,16178,TRUE,459,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16178_10781_96
0.063013471,63,FALSE,27.26,0.936986529,0,327.12,654.24,0,2,3,0,3,9,2673.698,233.881,FALSE,FALSE,35,0,rent,0.936986529,0.063013471,FALSE,,10782,96,16179,TRUE,1,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16179_10782_96
0.198802642,45,FALSE,0,0.801197358,0.841,0,           .,0,1,1,11.832,6,2351,1510,49.301,FALSE,FALSE,40.4,2,bring,0.801197358,0.198802642,FALSE,M,10783,96,16180,TRUE,208,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16180_10783_96
0.056839857,48,FALSE,36.037,0.943160143,1.214,432.44,864.88,           .,2,0,18.28,1,5570,1145.272,79.37,FALSE,TRUE,43.1,3,rent,0.943160143,0.056839857,FALSE,M,10784,96,16181,TRUE,405,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16181_10784_96
0.069893661,46,FALSE,33.57,0.93010634,2.978,402.845,805.69,1,0,7,48.485,4,9277,1342.613,110.721,FALSE,FALSE,59.3,9,rent,0.93010634,0.069893661,FALSE,,10784,96,16182,TRUE,499,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16182_10784_96
0.064338845,48,FALSE,10.468,0.935661155,0,376.86,502.48,7,0,2,0,3,0,1819.438,132.571,FALSE,TRUE,35,0,rent,0.935661155,0.064338845,FALSE,,10785,96,16183,TRUE,0,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16183_10785_96
0.190179212,18,FALSE,0,0.809820788,0.42,0,           .,0,1,4,6.757,4,1470,57.234,3.883,FALSE,FALSE,40.4,2,bring,0.809820788,0.190179212,FALSE,M,10786,96,16184,TRUE,152,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16184_10786_96
0.183538527,66,FALSE,0,0.816461473,0,0,           .,1,4,3,0,1,0,0,0,FALSE,FALSE,16,0,bring,0.816461473,0.183538527,FALSE,M,10787,96,16185,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,FALSE,200,1,TRUE,16185_10787_96
0.061325794,41,FALSE,16.869,0.938674206,4.347,607.29,809.72,0,5,4,38.124,3,8335,1538.602,83.598,FALSE,FALSE,53.9,7,rent,0.938674206,0.061325794,FALSE,,10787,96,16186,TRUE,532,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16186_10787_96
0.181528244,68,FALSE,0,0.818471756,0.113,0,           .,6,1,2,1.418,3,171,0,0,FALSE,FALSE,17.35,0.5,bring,0.818471756,0.181528244,FALSE,M,10787,96,16187,TRUE,13,0,0,0,0,0,           .,           .,           .,Woman,FALSE,200,1,TRUE,16187_10787_96
0.05197477,30,FALSE,33.498,0.94802523,5.346,401.975,803.95,5,           .,2,49.618,0,7555,401.6,41.951,FALSE,FALSE,59.3,9,rent,0.94802523,0.05197477,FALSE,M,10788,96,16188,TRUE,720,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16188_10788_96
0.209974376,27,FALSE,0,0.790025625,5.47,0,           .,12,8,2,71.965,4,14699,471.399,27.421,FALSE,FALSE,67.4,12,bring,0.790025625,0.209974376,FALSE,M,10788,96,16189,TRUE,1070,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16189_10788_96
0.062094807,23,FALSE,16.58,0.937905193,0.523,596.872,795.83,0,4,4,7.953,3,1327,952.171,98.914,FALSE,FALSE,40.4,2,rent,0.937905193,0.062094807,FALSE,,10788,96,16190,TRUE,111,0,2,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16190_10788_96
0.063731063,38,FALSE,18.048,0.936268937,2.901,402.207,618.78,2,1,4,39.993,5,3254,618.398,26.437,FALSE,FALSE,48.5,5,rent,0.936268937,0.063731063,FALSE,,10789,96,16191,TRUE,240,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16191_10789_96
0.061555484,32,FALSE,41.269,0.938444516,3.561,605.28,1100.51,1,3,1,40.184,3,5945,433.986,41.741,FALSE,FALSE,48.5,5,rent,0.938444516,0.061555484,FALSE,,10789,96,16192,TRUE,483,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16192_10789_96
0.059089989,18,FALSE,18.921,0.940910011,2.113,681.142,908.19,0,3,3,31.423,2,3400,0,0,FALSE,FALSE,48.5,5,rent,0.940910011,0.059089989,FALSE,,10789,96,16193,TRUE,230,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16193_10789_96
0.060334171,32,FALSE,16.887,0.939665829,1.923,607.928,810.57,1,1,5,25.304,3,4891,1028.667,59.346,TRUE,FALSE,48.5,5,rent,0.939665829,0.060334171,FALSE,,10790,96,16194,TRUE,405,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16194_10790_96
0.066243335,58,FALSE,25.181,0.933756665,2.663,302.175,604.35,0,1,6,30.166,3,5333,1935.108,165.135,FALSE,FALSE,53.9,7,rent,0.933756665,0.066243335,FALSE,,10791,96,16195,TRUE,396,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16195_10791_96
0.184111578,46,FALSE,0,0.815888423,0,0,           .,12,1,1,0,4,0,1947.228,235.036,FALSE,FALSE,35,0,bring,0.815888423,0.184111578,FALSE,M,10792,96,16196,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16196_10792_96
0.063087748,47,FALSE,23.616,0.936912252,0.469,346.362,629.75,7,3,4,5.854,3,1788,1701.227,202.46,FALSE,FALSE,43.1,3,rent,0.936912252,0.063087748,FALSE,,10793,96,16197,TRUE,108,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16197_10793_96
0.068196495,71,FALSE,11.859,0.931803505,0,264.284,406.59,4,4,4,0,2,9,3169.005,250.944,FALSE,FALSE,35,0,rent,0.931803505,0.068196495,FALSE,,10794,96,16198,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16198_10794_96
0.07435986,54,FALSE,16.002,0.92564014,1.65,356.622,548.65,5,0,2,17.353,8,4352,1984.666,149.741,FALSE,FALSE,43.1,3,rent,0.92564014,0.07435986,FALSE,,10795,96,16199,TRUE,307,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16199_10795_96
0.06282606,51,FALSE,32.381,0.93717394,0.601,474.92,863.49,0,8,4,9.287,2,2986,1103.792,86.923,FALSE,TRUE,43.1,3,rent,0.93717394,0.06282606,FALSE,,10796,96,16200,TRUE,260,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16200_10796_96
0.062461195,28,FALSE,26.506,0.937538805,0,477.102,795.17,3,1,1,0,1,6,677.105,44.639,FALSE,FALSE,35,0,rent,0.937538805,0.062461195,FALSE,,10797,96,16201,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16201_10797_96
0.062577325,58,FALSE,20.449,0.937422675,1.4,368.082,613.47,0,1,3,12.49,1,4380,2102.96,115.905,FALSE,TRUE,40.4,2,rent,0.937422675,0.062577325,FALSE,,10798,96,16202,TRUE,414,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16202_10798_96
0.053345305,56,FALSE,11.678,0.946654695,0,420.39,560.52,           .,2,0,0,2,9,1809.175,160.9,FALSE,TRUE,35,0,rent,0.946654695,0.053345305,FALSE,M,10799,96,16203,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16203_10799_96
0.062839013,53,FALSE,14.671,0.937160987,2.636,326.956,503.01,1,0,3,46.324,4,10767,1184.136,99.75,FALSE,FALSE,53.9,7,rent,0.937160987,0.062839013,FALSE,,10800,96,16204,TRUE,633,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16204_10800_96
0.185772439,19,FALSE,0,0.814227562,3.807,0,           .,10,0,1,36.572,4,7142,194.292,19.623,FALSE,FALSE,48.5,5,bring,0.814227562,0.185772439,FALSE,M,10801,96,16205,TRUE,418,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16205_10801_96
0.079405143,19,FALSE,0,0.920594857,0.731,0,815.14,8,8,2,9.174,1,1606,392.264,35.029,FALSE,FALSE,40.4,2,buy,0.920594857,0.079405143,FALSE,,10802,96,16206,TRUE,133,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16206_10802_96
0.06792331,38,FALSE,29.264,0.93207669,3.215,526.746,877.91,1,2,2,37.606,6,8563,732.027,31.463,FALSE,FALSE,48.5,5,rent,0.93207669,0.06792331,FALSE,,10802,96,16207,TRUE,360,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16207_10802_96
0.162660456,79,FALSE,0,0.837339544,0,0,           .,           .,1,0,0,1,0,0,0,FALSE,FALSE,16,0,bring,0.837339544,0.162660456,FALSE,M,10803,96,16208,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,FALSE,200,1,FALSE,16208_10803_96
0.068429137,47,FALSE,22.789,0.931570863,1.536,410.196,683.66,8,2,1,22.521,6,6190,1300.823,74.617,FALSE,FALSE,48.5,5,rent,0.931570863,0.068429137,FALSE,,10803,96,16209,TRUE,407,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16209_10803_96
0.183410685,39,FALSE,0,0.816589315,2.606,0,           .,10,0,2,28.302,3,4079,1071.717,80.915,FALSE,FALSE,59.3,9,bring,0.816589315,0.183410685,FALSE,M,10804,96,16210,TRUE,366,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16210_10804_96
0.062071499,37,FALSE,42.556,0.937928502,3.317,510.67,1021.34,11,10,1,40.508,1,11729,705.777,40.566,FALSE,TRUE,59.3,9,rent,0.937928502,0.062071499,FALSE,,10805,96,16211,TRUE,1057,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16211_10805_96
0.053817926,18,FALSE,21.286,0.946182074,1.459,766.312,1021.75,5,4,1,19.298,2,2846,349.65,22.932,FALSE,FALSE,43.1,3,rent,0.946182074,0.053817926,FALSE,,10805,96,16212,TRUE,220,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16212_10805_96
0.062286737,61,FALSE,13.499,0.937713263,1.188,485.978,647.97,7,10,2,17.973,1,2510,2103.85,127.52,FALSE,FALSE,43.1,3,rent,0.937713263,0.062286737,FALSE,,10806,96,16213,TRUE,206,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16213_10806_96
0.062839013,55,FALSE,19.655,0.937160987,0.932,353.79,589.65,8,0,3,17.718,3,2216,2548.984,210.363,FALSE,FALSE,43.1,3,rent,0.937160987,0.062839013,FALSE,,10806,96,16214,TRUE,158,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16214_10806_96
0.063487589,63,FALSE,18.795,0.936512412,0.64,225.54,451.08,3,8,4,8.766,1,1481,3291.656,256.012,FALSE,FALSE,37.7,1,rent,0.936512412,0.063487589,FALSE,,10807,96,16215,TRUE,82,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16215_10807_96
0.185755783,41,FALSE,0,0.814244217,2.96,0,           .,6,4,1,35.898,3,7582,1011.784,62.064,FALSE,FALSE,59.3,9,bring,0.814244217,0.185755783,FALSE,M,10807,96,16216,TRUE,713,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16216_10807_96
0.060786471,28,FALSE,17.802,0.939213529,0.979,640.89,854.52,11,2,2,10.45,3,1978,198.887,13.402,FALSE,FALSE,53.9,7,rent,0.939213529,0.060786471,FALSE,,10808,96,16217,TRUE,128,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16217_10808_96
0.038067022,18,FALSE,22.842,0.961932978,1.295,822.322,1096.43,2,           .,2,14.38,0,2732,82.048,6.803,FALSE,FALSE,43.1,3,rent,0.961932978,0.038067022,FALSE,M,10809,96,16218,TRUE,158,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16218_10809_96
0.062577325,50,FALSE,19.146,0.937422675,1.487,426.686,656.44,3,4,2,17.713,2,3832,1758.274,171.149,FALSE,FALSE,48.5,5,rent,0.937422675,0.062577325,FALSE,,10809,96,16219,TRUE,311,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16219_10809_96
0.184672852,34,FALSE,0,0.815327148,2.369,0,           .,2,0,2,34.883,4,6452,1217.55,56.886,FALSE,FALSE,48.5,5,bring,0.815327148,0.184672852,FALSE,M,10810,96,16221,TRUE,381,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16221_10810_96
0.187726015,59,FALSE,0,0.812273985,0,0,           .,3,9,4,0,2,8,2875.836,241.309,FALSE,FALSE,35,0,bring,0.812273985,0.187726015,FALSE,M,10811,96,16222,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16222_10811_96
0.187471095,41,FALSE,0,0.812528905,1.625,0,           .,0,1,4,33.006,2,3527,1606.274,139.729,FALSE,FALSE,53.9,7,bring,0.812528905,0.187471095,FALSE,M,10812,96,16223,TRUE,317,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16223_10812_96
0.062333187,31,FALSE,22.009,0.937666813,0.771,490.477,754.58,1,9,2,16.191,3,1721,1435.691,129.995,FALSE,FALSE,43.1,3,rent,0.937666813,0.062333187,FALSE,,10814,96,16225,TRUE,113,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16225_10814_96
0.066869772,18,FALSE,28.952,0.933130228,2.552,645.216,992.64,0,0,2,51.781,6,7697,0,0,FALSE,FALSE,59.3,9,rent,0.933130228,0.066869772,FALSE,,10815,96,16226,TRUE,539,1,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16226_10815_96
0.06282606,27,FALSE,37.192,0.93717394,1.716,446.3,892.6,3,4,4,20.862,2,2089,848.22,66.201,FALSE,FALSE,43.1,3,rent,0.93717394,0.06282606,FALSE,,10815,96,16227,TRUE,174,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16227_10815_96
0.061459054,65,FALSE,18.521,0.938540946,1.268,271.645,493.9,8,4,1,19.659,3,2261,2184.65,198.667,TRUE,FALSE,43.1,3,rent,0.938540946,0.061459054,FALSE,,10816,96,16228,TRUE,221,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16228_10816_96
